tmain,RadialPositions,ne,Ee,dne,dEe,nue,nH,EH,dnH,dEH,nuH,nH2,EH2,dnH2,dEH2,nuH2,nHi,EHi,dnHi,dEHi,nuHi,nH2i,EH2i,dnH2i,dEH2i,nuH2i,nH3i,EH3i,dnH3i,dEH3i,nuH3i,nHeI,EHeI,dnHeI,dEHeI,nuHeI,nHeII,EHeII,dnHeII,dEHeII,nuHeII,nHeIII,EHeIII,dnHeIII,dEHeIII,nuHeIII,nCI,xnCI,nCII,xnCII,nCIII,xnCIII,nCIV,xnCIV,nCV,xnCV,PRFe,PRFHi,PRFH2i,PRFH3i,PRFHeII,PRFHeIII,tnew
0.000000e+00,8.053333e+01,1.178088e+11,5.301397e+11,8.497526e+10,3.823887e+11,3.827401e+03,3.370778e+04,1.011233e+05,2.431335e+04,1.094101e+05,7.545917e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,1.265941e+03,1.685389e+04,2.528083e+04,1.215668e+04,1.823501e+04,2.891033e+04,1.685389e+04,2.528083e+04,1.215668e+04,1.823501e+04,3.125815e+04,3.370778e+04,5.056167e+04,2.431335e+04,3.647003e+04,3.035063e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,4.471612e+02,1.178087e+11,1.767130e+11,8.497516e+10,1.274627e+11,9.440042e+04,3.370778e+04,5.056167e+04,2.431335e+04,3.647003e+04,1.924991e+01,1.093112e+09,-1.215668e+07,1.685389e+07,1.215668e+07,1.685389e-01,1.215668e-01,1.685389e-01,0.000000e+00,1.685389e-01,0.000000e+00,2.524582e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,8.072000e+01,1.346394e+11,6.058773e+11,9.552031e+10,4.298414e+11,3.856424e+03,3.852339e+04,1.155702e+05,2.733053e+04,1.229874e+05,7.575020e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,1.378482e+03,1.926169e+04,2.889254e+04,1.366526e+04,2.049790e+04,3.282424e+04,1.926169e+04,2.889254e+04,1.366526e+04,2.049790e+04,3.551160e+04,3.852339e+04,5.778508e+04,2.733053e+04,4.099579e+04,3.447736e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,5.088602e+02,1.346392e+11,2.019589e+11,9.552020e+10,1.432803e+11,1.066387e+05,3.852339e+04,5.778508e+04,2.733053e+04,4.099579e+04,2.102592e+01,1.090704e+09,-1.366526e+07,1.926169e+07,1.366526e+07,1.926169e-01,1.366526e-01,1.926169e-01,0.000000e+00,1.926169e-01,0.000000e+00,2.885254e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,8.090667e+01,1.535345e+11,6.909050e+11,1.071055e+11,4.819746e+11,3.888817e+03,4.392969e+04,1.317891e+05,3.064531e+04,1.379039e+05,7.607702e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,1.504859e+03,2.196485e+04,3.294727e+04,1.532265e+04,2.298398e+04,3.718822e+04,2.196485e+04,3.294727e+04,1.532265e+04,2.298398e+04,4.025924e+04,4.392969e+04,6.589454e+04,3.064531e+04,4.596796e+04,3.908275e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,5.781273e+02,1.535343e+11,2.303014e+11,1.071053e+11,1.606580e+11,1.202846e+05,4.392969e+04,6.589454e+04,3.064531e+04,4.596796e+04,2.293165e+01,1.088001e+09,-1.532265e+07,2.196485e+07,1.532265e+07,2.196485e-01,1.532265e-01,2.196485e-01,0.000000e+00,2.196485e-01,0.000000e+00,3.290170e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,8.109333e+01,1.746941e+11,7.861235e+11,1.197943e+11,5.390743e+11,3.924880e+03,4.998395e+04,1.499519e+05,3.427587e+04,1.542414e+05,7.644311e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,1.646397e+03,2.499198e+04,3.748796e+04,1.713793e+04,2.570690e+04,4.204216e+04,2.499198e+04,3.748796e+04,1.713793e+04,2.570690e+04,4.554599e+04,4.998395e+04,7.497593e+04,3.427587e+04,5.141380e+04,4.421015e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,6.556962e+02,1.746939e+11,2.620409e+11,1.197941e+11,1.796912e+11,1.354630e+05,4.998395e+04,7.497593e+04,3.427587e+04,5.141380e+04,2.497283e+01,1.084974e+09,-1.713793e+07,2.499198e+07,1.713793e+07,2.499198e-01,1.713793e-01,2.499198e-01,0.000000e+00,2.499198e-01,0.000000e+00,3.743626e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,8.128000e+01,1.983302e+11,8.924858e+11,1.336487e+11,6.014190e+11,3.964931e+03,5.674677e+04,1.702403e+05,3.823992e+04,1.720796e+05,7.685215e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,1.804518e+03,2.837338e+04,4.256008e+04,1.911996e+04,2.867994e+04,4.742789e+04,2.837338e+04,4.256008e+04,1.911996e+04,2.867994e+04,5.141920e+04,5.674677e+04,8.512015e+04,3.823992e+04,5.735988e+04,4.990518e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,7.423433e+02,1.983300e+11,2.974949e+11,1.336485e+11,2.004728e+11,1.523047e+05,5.674677e+04,8.512015e+04,3.823992e+04,5.735988e+04,2.715501e+01,1.081593e+09,-1.911996e+07,2.837338e+07,1.911996e+07,2.837338e-01,1.911996e-01,2.837338e-01,0.000000e+00,2.837338e-01,0.000000e+00,4.250185e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,8.146667e+01,2.246658e+11,1.010996e+12,1.487280e+11,6.692758e+11,4.009305e+03,6.428200e+04,1.928460e+05,4.255445e+04,1.914950e+05,7.730806e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,1.980745e+03,3.214100e+04,4.821150e+04,2.127722e+04,3.191584e+04,5.338901e+04,3.214100e+04,4.821150e+04,2.127722e+04,3.191584e+04,5.792848e+04,6.428200e+04,9.642300e+04,4.255445e+04,6.383167e+04,5.621562e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,8.388868e+02,2.246656e+11,3.369984e+11,1.487278e+11,2.230917e+11,1.709461e+05,6.428200e+04,9.642300e+04,4.255445e+04,6.383167e+04,2.948357e+01,1.077825e+09,-2.127722e+07,3.214100e+07,2.127722e+07,3.214100e-01,2.127722e-01,3.214100e-01,0.000000e+00,3.214100e-01,0.000000e+00,4.814697e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,8.165333e+01,2.539350e+11,1.142707e+12,1.650879e+11,7.428954e+11,4.058342e+03,7.265656e+04,2.179697e+05,4.723538e+04,2.125592e+05,7.781491e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,2.176599e+03,3.632828e+04,5.449242e+04,2.361769e+04,3.542654e+04,5.997076e+04,3.632828e+04,5.449242e+04,2.361769e+04,3.542654e+04,6.512563e+04,7.265656e+04,1.089848e+05,4.723538e+04,7.085308e+04,6.319130e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,9.461841e+02,2.539347e+11,3.809020e+11,1.650877e+11,2.476315e+11,1.915287e+05,7.265656e+04,1.089848e+05,4.723538e+04,7.085308e+04,3.196361e+01,1.073638e+09,-2.361769e+07,3.632828e+07,2.361769e+07,3.632828e-01,2.361769e-01,3.632828e-01,0.000000e+00,3.632828e-01,0.000000e+00,5.442375e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,8.184000e+01,2.863815e+11,1.288717e+12,1.827793e+11,8.225068e+11,4.112401e+03,8.194025e+04,2.458207e+05,5.229730e+04,2.353379e+05,7.837698e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,2.393736e+03,4.097012e+04,6.145519e+04,2.614865e+04,3.922298e+04,6.721979e+04,4.097012e+04,6.145519e+04,2.614865e+04,3.922298e+04,7.306445e+04,8.194025e+04,1.229104e+05,5.229730e+04,7.844595e+04,7.088390e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,1.065129e+03,2.863812e+11,4.295718e+11,1.827791e+11,2.741686e+11,2.141986e+05,8.194025e+04,1.229104e+05,5.229730e+04,7.844595e+04,3.459991e+01,1.068996e+09,-2.614865e+07,4.097012e+07,2.614865e+07,4.097012e-01,2.614865e-01,4.097012e-01,0.000000e+00,4.097012e-01,0.000000e+00,6.139021e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,8.202667e+01,3.222582e+11,1.450162e+12,2.018472e+11,9.083122e+11,4.171852e+03,9.220540e+04,2.766162e+05,5.775306e+04,2.598888e+05,7.899870e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,2.633887e+03,4.610270e+04,6.915405e+04,2.887653e+04,4.331479e+04,7.518394e+04,4.610270e+04,6.915405e+04,2.887653e+04,4.331479e+04,8.180049e+04,9.220540e+04,1.383081e+05,5.775306e+04,8.662958e+04,7.934674e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,1.196649e+03,3.222579e+11,4.833868e+11,2.018469e+11,3.027704e+11,2.391054e+05,9.220540e+04,1.383081e+05,5.775306e+04,8.662958e+04,3.739689e+01,1.063863e+09,-2.887653e+07,4.610270e+07,2.887653e+07,4.610270e-01,2.887653e-01,4.610270e-01,0.000000e+00,4.610270e-01,0.000000e+00,6.911670e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,8.221333e+01,3.618258e+11,1.628216e+12,2.223291e+11,1.000481e+12,4.237062e+03,1.035266e+05,3.105797e+05,6.361341e+04,2.862604e+05,7.968465e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,2.898737e+03,5.176329e+04,7.764493e+04,3.180671e+04,4.771006e+04,8.391193e+04,5.176329e+04,7.764493e+04,3.180671e+04,4.771006e+04,9.139084e+04,1.035266e+05,1.552899e+05,6.361341e+04,9.542012e+04,8.863450e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,1.341699e+03,3.618254e+11,5.427380e+11,2.223289e+11,3.334933e+11,2.664014e+05,1.035266e+05,1.552899e+05,6.361341e+04,9.542012e+04,4.035849e+01,1.058203e+09,-3.180671e+07,5.176329e+07,3.180671e+07,5.176329e-01,3.180671e-01,5.176329e-01,0.000000e+00,5.176329e-01,0.000000e+00,7.770354e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,8.240000e+01,4.053509e+11,1.824079e+12,2.442542e+11,1.099144e+12,4.308414e+03,1.159801e+05,3.479403e+05,6.988667e+04,3.144900e+05,8.043951e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,3.190094e+03,5.799005e+04,8.698508e+04,3.494334e+04,5.241500e+04,9.345308e+04,5.799005e+04,8.698508e+04,3.494334e+04,5.241500e+04,1.018938e+05,1.159801e+05,1.739702e+05,6.988667e+04,1.048300e+05,9.880292e+04,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,1.501258e+03,4.053505e+11,6.080257e+11,2.442539e+11,3.663809e+11,2.962411e+05,1.159801e+05,1.739702e+05,6.988667e+04,1.048300e+05,4.348817e+01,1.051976e+09,-3.494334e+07,5.799005e+07,3.494334e+07,5.799005e-01,3.494334e-01,5.799005e-01,0.000000e+00,5.799005e-01,0.000000e+00,8.732761e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,8.258667e+01,4.531050e+11,2.038973e+12,2.676413e+11,1.204386e+12,4.386291e+03,1.296436e+05,3.889309e+05,7.657825e+04,3.446021e+05,8.126807e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,3.509826e+03,6.482182e+04,9.723272e+04,3.828912e+04,5.743368e+04,1.038569e+05,6.482182e+04,9.723272e+04,3.828912e+04,5.743368e+04,1.133684e+05,1.296436e+05,1.944654e+05,7.657825e+04,1.148674e+05,1.099085e+05,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,1.676318e+03,4.531045e+11,6.796567e+11,2.676410e+11,4.014615e+11,3.287793e+05,1.296436e+05,1.944654e+05,7.657825e+04,1.148674e+05,4.678880e+01,1.045144e+09,-3.828912e+07,6.482182e+07,3.828912e+07,6.482182e-01,3.828912e-01,6.482182e-01,0.000000e+00,6.482182e-01,0.000000e+00,9.836267e+09,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,8.277333e+01,5.053618e+11,2.274128e+12,2.924978e+11,1.316240e+12,4.471071e+03,1.445955e+05,4.337865e+05,8.369027e+04,3.766062e+05,8.217517e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,3.859720e+03,7.229774e+04,1.084466e+05,4.184514e+04,6.276771e+04,1.151726e+05,7.229774e+04,1.084466e+05,4.184514e+04,6.276771e+04,1.258743e+05,1.445955e+05,2.168932e+05,8.369027e+04,1.255354e+05,1.220079e+05,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,1.867886e+03,5.053612e+11,7.580418e+11,2.924975e+11,4.387463e+11,3.641700e+05,1.445955e+05,2.168932e+05,8.369027e+04,1.255354e+05,5.026259e+01,1.037668e+09,-4.184514e+07,7.229774e+07,4.184514e+07,7.229774e-01,4.184514e-01,7.229774e-01,0.000000e+00,7.229774e-01,0.000000e+00,1.116821e+10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,8.296000e+01,5.623953e+11,2.530779e+12,3.188184e+11,1.434683e+12,4.563129e+03,1.609141e+05,4.827422e+05,9.122119e+04,4.104954e+05,8.316565e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,4.241571e+03,8.045704e+04,1.206856e+05,4.561060e+04,6.841589e+04,1.274488e+05,8.045704e+04,1.206856e+05,4.561060e+04,6.841589e+04,1.394709e+05,1.609141e+05,2.413711e+05,9.122119e+04,1.368318e+05,1.351577e+05,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,2.076964e+03,5.623947e+11,8.435920e+11,3.188181e+11,4.782271e+11,4.025655e+05,1.609141e+05,2.413711e+05,9.122119e+04,1.368318e+05,5.391106e+01,1.029509e+09,-4.561060e+07,8.045704e+07,4.561060e+07,8.045704e-01,4.561060e-01,8.045704e-01,0.000000e+00,8.045704e-01,0.000000e+00,1.294028e+10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,8.314667e+01,6.244772e+11,2.810148e+12,3.465832e+11,1.559625e+12,4.662837e+03,1.786771e+05,5.360314e+05,9.916534e+04,4.462440e+05,8.424434e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,4.657293e+03,8.933856e+04,1.340078e+05,4.958267e+04,7.437400e+04,1.407330e+05,8.933856e+04,1.340078e+05,4.958267e+04,7.437400e+04,1.542172e+05,1.786771e+05,2.680157e+05,9.916534e+04,1.487480e+05,1.494139e+05,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,2.304549e+03,6.244765e+11,9.367148e+11,3.465828e+11,5.198743e+11,4.441140e+05,1.786771e+05,2.680157e+05,9.916534e+04,1.487480e+05,5.773494e+01,1.020627e+09,-4.958267e+07,8.933856e+07,4.958267e+07,8.933856e-01,4.958267e-01,8.933856e-01,0.000000e+00,8.933856e-01,0.000000e+00,1.566745e+10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,8.333333e+01,6.918741e+11,3.113433e+12,3.757567e+11,1.690905e+12,4.770554e+03,1.979609e+05,5.938827e+05,1.075125e+05,4.838064e+05,8.541598e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,5.108688e+03,9.898044e+04,1.484707e+05,5.375627e+04,8.063440e+04,1.550708e+05,9.898044e+04,1.484707e+05,5.375627e+04,8.063440e+04,1.701710e+05,1.979609e+05,2.969413e+05,1.075125e+05,1.612688e+05,1.648309e+05,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,2.551619e+03,6.918733e+11,1.037810e+12,3.757563e+11,5.636345e+11,4.889586e+05,1.979609e+05,2.969413e+05,1.075125e+05,1.612688e+05,6.173414e+01,1.010986e+09,-5.375627e+07,9.898044e+07,5.375627e+07,9.898044e-01,5.375627e-01,9.898044e-01,0.000000e+00,9.898044e-01,0.000000e+00,2.058807e+10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,8.352000e+01,7.648442e+11,3.441799e+12,4.062863e+11,1.828289e+12,4.886610e+03,2.188393e+05,6.565179e+05,1.162477e+05,5.231149e+05,8.668520e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,5.597305e+03,1.094196e+05,1.641295e+05,5.812387e+04,8.718581e+04,1.705056e+05,1.094196e+05,1.641295e+05,5.812387e+04,8.718581e+04,1.873883e+05,2.188393e+05,3.282589e+05,1.162477e+05,1.743716e+05,1.814616e+05,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,2.819118e+03,7.648433e+11,1.147265e+12,4.062859e+11,6.094288e+11,5.372350e+05,2.188393e+05,3.282589e+05,1.162477e+05,1.743716e+05,6.590765e+01,1.000546e+09,-5.812387e+07,1.094196e+08,5.812387e+07,1.094196e+00,5.812387e-01,1.094196e+00,0.000000e+00,1.094196e+00,0.000000e+00,3.062869e+10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,8.370667e+01,8.436343e+11,3.796354e+12,4.381012e+11,1.971455e+12,5.011330e+03,2.413829e+05,7.241488e+05,1.253507e+05,5.640781e+05,8.805641e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,6.124952e+03,1.206915e+05,1.810372e+05,6.267535e+04,9.401302e+04,1.870778e+05,1.206915e+05,1.810372e+05,6.267535e+04,9.401302e+04,2.059227e+05,2.413829e+05,3.620744e+05,1.253507e+05,1.880260e+05,1.993562e+05,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,3.107954e+03,8.436334e+11,1.265450e+12,4.381007e+11,6.571510e+11,5.890699e+05,2.413829e+05,3.620744e+05,1.253507e+05,1.880260e+05,7.025355e+01,9.892745e+08,-6.267535e+07,1.206915e+08,6.267535e+07,1.206915e+00,6.267535e-01,1.206915e+00,0.000000e+00,1.206915e+00,0.000000e+00,5.256902e+10,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,8.389333e+01,9.284763e+11,4.178144e+12,4.711110e+11,2.120000e+12,5.145007e+03,2.656582e+05,7.969745e+05,1.347956e+05,6.065800e+05,8.953381e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,6.693208e+03,1.328291e+05,1.992436e+05,6.739778e+04,1.010967e+05,2.048245e+05,1.328291e+05,1.992436e+05,6.739778e+04,1.010967e+05,2.258246e+05,2.656582e+05,3.984872e+05,1.347956e+05,2.021933e+05,2.185617e+05,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,3.418975e+03,9.284753e+11,1.392713e+12,4.711105e+11,7.066657e+11,6.445788e+05,2.656582e+05,3.984872e+05,1.347956e+05,2.021933e+05,7.476888e+01,9.771369e+08,-6.739778e+07,1.328291e+08,6.739778e+07,1.328291e+00,6.739778e-01,1.328291e+00,0.000000e+00,1.328291e+00,0.000000e+00,1.017893e+11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,8.408000e+01,1.019583e+12,4.588125e+12,5.052053e+11,2.273424e+12,5.287899e+03,2.917259e+05,8.751778e+05,1.445507e+05,6.504782e+05,9.112125e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,7.303403e+03,1.458630e+05,2.187944e+05,7.227535e+04,1.084130e+05,2.237783e+05,1.458630e+05,2.187944e+05,7.227535e+04,1.084130e+05,2.471403e+05,2.917259e+05,4.375889e+05,1.445507e+05,2.168261e+05,2.391209e+05,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,3.752963e+03,1.019582e+12,1.529373e+12,5.052047e+11,7.578071e+11,7.038640e+05,2.917259e+05,4.375889e+05,1.445507e+05,2.168261e+05,7.944968e+01,9.641030e+08,-7.227535e+07,1.458630e+08,7.227535e+07,1.458630e+00,7.227535e-01,1.458630e+00,0.000000e+00,1.458630e+00,0.000000e+00,2.124403e+11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,8.426667e+01,1.117146e+12,5.027155e+12,5.402524e+11,2.431136e+12,5.440220e+03,3.196407e+05,9.589222e+05,1.545785e+05,6.956032e+05,9.282221e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,7.956425e+03,1.598204e+05,2.397306e+05,7.728924e+04,1.159339e+05,2.439670e+05,1.598204e+05,2.397306e+05,7.728924e+04,1.159339e+05,2.699116e+05,3.196407e+05,4.794611e+05,1.545785e+05,2.318677e+05,2.610721e+05,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,4.110615e+03,1.117144e+12,1.675717e+12,5.402518e+11,8.103777e+11,7.670126e+05,3.196407e+05,4.794611e+05,1.545785e+05,2.318677e+05,8.429093e+01,9.501456e+08,-7.728924e+07,1.598204e+08,7.728924e+07,1.598204e+00,7.728924e-01,1.598204e+00,0.000000e+00,1.598204e+00,0.000000e+00,4.587234e+11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,8.445333e+01,1.221327e+12,5.495973e+12,5.760991e+11,2.592446e+12,5.602163e+03,3.494495e+05,1.048348e+06,1.648350e+05,7.417577e+05,9.463974e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,8.653753e+03,1.747247e+05,2.620871e+05,8.241752e+04,1.236263e+05,2.654128e+05,1.747247e+05,2.620871e+05,8.241752e+04,1.236263e+05,2.941744e+05,3.494495e+05,5.241742e+05,1.648350e+05,2.472526e+05,2.844478e+05,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,4.492533e+03,1.221326e+12,1.831989e+12,5.760985e+11,8.641477e+11,8.340941e+05,3.494495e+05,5.241742e+05,1.648350e+05,2.472526e+05,8.928649e+01,9.352412e+08,-8.241752e+07,1.747247e+08,8.241752e+07,1.747247e+00,8.241752e-01,1.747247e+00,0.000000e+00,1.747247e+00,0.000000e+00,9.983719e+11,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,8.464000e+01,1.332262e+12,5.995177e+12,6.125703e+11,2.756566e+12,5.773862e+03,3.811903e+05,1.143571e+06,1.752703e+05,7.887162e+05,9.657634e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,9.396278e+03,1.905951e+05,2.858927e+05,8.763513e+04,1.314527e+05,2.881317e+05,1.905951e+05,2.858927e+05,8.763513e+04,1.314527e+05,3.199584e+05,3.811903e+05,5.717854e+05,1.752703e+05,2.629054e+05,3.092743e+05,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,4.899205e+03,1.332260e+12,1.998390e+12,6.125696e+11,9.188544e+11,9.051584e+05,3.811903e+05,5.717854e+05,1.752703e+05,2.629054e+05,9.442916e+01,9.193708e+08,-8.763513e+07,1.905951e+08,8.763513e+07,1.905951e+00,8.763513e-01,1.905951e+00,0.000000e+00,1.905951e+00,0.000000e+00,2.159384e+12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,8.482667e+01,1.450047e+12,6.525211e+12,6.494689e+11,2.922610e+12,5.955400e+03,4.148913e+05,1.244674e+06,1.858278e+05,8.362250e+05,9.863391e+03,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,1.018466e+04,2.074457e+05,3.111685e+05,9.291389e+04,1.393708e+05,3.121326e+05,2.074457e+05,3.111685e+05,9.291389e+04,1.393708e+05,3.472857e+05,4.148913e+05,6.223370e+05,1.858278e+05,2.787417e+05,3.355703e+05,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,5.330993e+03,1.450045e+12,2.175068e+12,6.494681e+11,9.742022e+11,9.802337e+05,4.148913e+05,6.223370e+05,1.858278e+05,2.787417e+05,9.971062e+01,9.025203e+08,-9.291389e+07,2.074457e+08,9.291389e+07,2.074457e+00,9.291389e-01,2.074457e+00,0.000000e+00,2.074457e+00,0.000000e+00,4.608865e+12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,8.501333e+01,1.574743e+12,7.086343e+12,6.865762e+11,3.089593e+12,6.146799e+03,4.505697e+05,1.351709e+06,1.964450e+05,8.840027e+05,1.008137e+04,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,1.101930e+04,2.252849e+05,3.379273e+05,9.822252e+04,1.473338e+05,3.374168e+05,2.252849e+05,3.379273e+05,9.822252e+04,1.473338e+05,3.761701e+05,4.505697e+05,6.758546e+05,1.964450e+05,2.946676e+05,3.633468e+05,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,5.788114e+03,1.574741e+12,2.362112e+12,6.865754e+11,1.029863e+12,1.059324e+06,4.505697e+05,6.758546e+05,1.964450e+05,2.946676e+05,1.051215e+02,8.846811e+08,-9.822252e+07,2.252849e+08,9.822252e+07,2.252849e+00,9.822252e-01,2.252849e+00,0.000000e+00,2.252849e+00,0.000000e+00,9.673684e+12,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
0.000000e+00,8.520000e+01,1.706367e+12,7.678650e+12,7.236527e+11,3.256437e+12,6.348020e+03,4.882303e+05,1.464691e+06,2.070535e+05,9.317406e+05,1.031162e+04,2.630709e+10,1.020846e+09,0.000000e+00,0.000000e+00,1.190031e+04,2.441151e+05,3.661727e+05,1.035267e+05,1.552901e+05,3.639775e+05,2.441151e+05,3.661727e+05,1.035267e+05,1.552901e+05,4.066164e+05,4.882303e+05,7.323454e+05,2.070535e+05,3.105802e+05,3.926054e+05,1.083659e+12,4.205138e+10,0.000000e+00,0.000000e+00,6.270632e+03,1.706365e+12,2.559547e+12,7.236519e+11,1.085478e+12,1.142408e+06,4.882303e+05,7.323454e+05,2.070535e+05,3.105802e+05,1.106512e+02,8.658508e+08,-1.035267e+08,2.441151e+08,1.035267e+08,2.441151e+00,1.035267e+00,2.441151e+00,0.000000e+00,2.441151e+00,0.000000e+00,1.993434e+13,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.000000e-11
